file_base_name,split,length,duration,makam,form,usul,title,artist,label
hicaz--turku--nimsofyan--erkilet_guzeli--.npy,train,486,13535,hicaz,turku,nimsofyan,erkilet_guzeli,,8
acemasiran--yuruksemai--yuruksemai_ii----huseyin_fahreddin_dede.npy,train,162,5331,acemasiran,yuruksemai,yuruksemai_ii,,huseyin_fahreddin_dede,0
nihavent--aranagme--turkaksagi--1--.npy,train,168,7992,nihavent,aranagme,turkaksagi,1,,23
segah--turku--nimsofyan--silifkenin_yogurdu--.npy,train,339,9330,segah,turku,nimsofyan,silifkenin_yogurdu,,29
beyati--sarki--kapali_curcuna--bilmezsin_dusundugum--rakim_elkutlu.npy,train,296,12202,beyati,sarki,kapali_curcuna,bilmezsin_dusundugum,rakim_elkutlu,3
bestenigar--seyir--duyek--1--sefik_gurmeric.npy,train,90,5590,bestenigar,seyir,duyek,1,sefik_gurmeric,2
huzzam--sarki--sarkidevrirevani--isittim_ey--sakir_aga.npy,train,235,8579,huzzam,sarki,sarkidevrirevani,isittim_ey,sakir_aga,14
huseyni--seyir--semai--1--rauf_yekta.npy,train,66,4792,huseyni,seyir,semai,1,rauf_yekta,13
bestenigar--sarki--aksak--sana_gul--omer_sami_gupgup.npy,train,207,11081,bestenigar,sarki,aksak,sana_gul,omer_sami_gupgup,2
acemkurdi--kupe--musemmen--bezmimizde--ahmet_avni_konuk.npy,train,62,3990,acemkurdi,kupe,musemmen,bezmimizde,ahmet_avni_konuk,1
ussak--ilahi--sofyan--ey_enbiyalar--.npy,train,332,13707,ussak,ilahi,sofyan,ey_enbiyalar,,37
segah--turku--curcuna--bahcada_yesil--diyarbakir.npy,train,276,13529,segah,turku,curcuna,bahcada_yesil,diyarbakir,29
hicaz--turku--musemmen_ii--zuluf_dokulmus_yuze--kirsehir.npy,train,690,24995,hicaz,turku,musemmen_ii,zuluf_dokulmus_yuze,kirsehir,8
sevkefza--kupe--aksaksemai--sevkefza--ahmet_avni_konuk.npy,train,100,4697,sevkefza,kupe,aksaksemai,sevkefza,ahmet_avni_konuk,31
karcigar--sarki--aksak--bir_rum_dilbere--tanburi_mustafa_cavus.npy,train,332,16103,karcigar,sarki,aksak,bir_rum_dilbere,tanburi_mustafa_cavus,16
beyati--sarki--aksak--meclise_gel--tanburi_mustafa_cavus.npy,train,245,12724,beyati,sarki,aksak,meclise_gel,tanburi_mustafa_cavus,3
hicaz--sarki--agiraksak--hali_nezimde--sevki_bey.npy,train,336,18562,hicaz,sarki,agiraksak,hali_nezimde,sevki_bey,8
nihavent--fantezi--sofyan--sarahaten_acaba--ali_rifat_cagatay.npy,train,433,19994,nihavent,fantezi,sofyan,sarahaten_acaba,ali_rifat_cagatay,23
huzzam--sarki--aksak--gonul_dustu--kemenceci_usta_yani.npy,train,250,8131,huzzam,sarki,aksak,gonul_dustu,kemenceci_usta_yani,14
nikriz--seyir--duyek--1--erol_bingol.npy,train,57,3190,nikriz,seyir,duyek,1,erol_bingol,24
acemkurdi--sarki--semai--bak_yine--izzet_altinbas.npy,train,469,24996,acemkurdi,sarki,semai,bak_yine,izzet_altinbas,1
ussak--sarki--sofyan--gamzedeyim_deva--tatyos_efendi.npy,train,539,17996,ussak,sarki,sofyan,gamzedeyim_deva,tatyos_efendi,37
huseyni--turku--curcuna--coban_kizi--.npy,train,461,13948,huseyni,turku,curcuna,coban_kizi,,13
huseyni--aranagme--aksak--1--.npy,train,86,5138,huseyni,aranagme,aksak,1,,13
nikriz--turku--ciftesofyan--penceresi_yola--.npy,train,394,12596,nikriz,turku,ciftesofyan,penceresi_yola,,24
acemkurdi--sarki--yuruksemai--bari_felek--nikogos_aga.npy,train,326,18604,acemkurdi,sarki,yuruksemai,bari_felek,nikogos_aga,1
hicaz--ornek_oz--sofyan--1--ruhi_ayangil.npy,train,27,1590,hicaz,ornek_oz,sofyan,1,ruhi_ayangil,8
acemkurdi--aranagme--curcuna--1--.npy,train,100,4995,acemkurdi,aranagme,curcuna,1,,1
nihavent--sarki--nimsofyan--biz_camlicanin--yesari_asim_arsoy.npy,train,284,9406,nihavent,sarki,nimsofyan,biz_camlicanin,yesari_asim_arsoy,23
nikriz--sirto--nimsofyan----tanburi_cemil_bey.npy,train,342,6284,nikriz,sirto,nimsofyan,,tanburi_cemil_bey,24
muhayyer--turku--aksak--serenler--burdur.npy,train,450,19029,muhayyer,turku,aksak,serenler,burdur,20
huzzam--seyir--semai--1--rauf_yekta.npy,train,66,4792,huzzam,seyir,semai,1,rauf_yekta,14
tahir--turku--sofyan--kayada_yatan--ankara.npy,train,270,7266,tahir,turku,sofyan,kayada_yatan,ankara,36
suzinak_zirgule--sarki--duyek--sen_ayrilik--omer_dilek.npy,train,292,17838,suzinak_zirgule,sarki,duyek,sen_ayrilik,omer_dilek,35
sultaniyegah--sarki--aksak--habide_olan--udi_sami_bey.npy,train,495,18574,sultaniyegah,sarki,aksak,habide_olan,udi_sami_bey,32
huseyni--pesrev--havi----dervis_mustafa.npy,train,532,34654,huseyni,pesrev,havi,,dervis_mustafa,13
karcigar--sarki--duyek--bir_kiz_ile--sadettin_kaynak.npy,train,656,49495,karcigar,sarki,duyek,bir_kiz_ile,sadettin_kaynak,16
gerdaniye--turku--sofyan--bin_derdim--maras.npy,train,692,17366,gerdaniye,turku,sofyan,bin_derdim,maras,7
buselik--sarki--aksak--cehrendeki_tilsimda--yilmaz_karakoyunlu.npy,train,375,17740,buselik,sarki,aksak,cehrendeki_tilsimda,yilmaz_karakoyunlu,4
segah--sarki--duyek--askin_o_sihirli--erol_sayan.npy,train,263,9140,segah,sarki,duyek,askin_o_sihirli,erol_sayan,29
buselik--yuruksemai--yuruksemai--dehr_olmada--dede_efendi.npy,train,420,31368,buselik,yuruksemai,yuruksemai,dehr_olmada,dede_efendi,4
nikriz--longa--nimsofyan----tanburi_cemil_bey.npy,train,384,10121,nikriz,longa,nimsofyan,,tanburi_cemil_bey,24
yegah--sarki--duyek--ay_buyurken--alaeddin_yavasca.npy,train,314,22465,yegah,sarki,duyek,ay_buyurken,alaeddin_yavasca,38
hicaz_humayun--sarki--aksak--kurbanin_olam--haci_arif_bey.npy,train,214,11068,hicaz_humayun,sarki,aksak,kurbanin_olam,haci_arif_bey,9
segah--sarki--raksaksagi--herkes_gitti--refik_fersan.npy,train,197,9647,segah,sarki,raksaksagi,herkes_gitti,refik_fersan,29
acemkurdi--sarki--kapali_curcuna--yukselen_nagmenle--muzaffer_ilkar.npy,train,313,15593,acemkurdi,sarki,kapali_curcuna,yukselen_nagmenle,muzaffer_ilkar,1
nihavent--sazsemaisi--aksaksemai----vecdi_seyhun.npy,train,2964,28864,nihavent,sazsemaisi,aksaksemai,,vecdi_seyhun,23
ussak--sarki--aksak--daglar_dayanmaz--sevki_bey.npy,train,422,16725,ussak,sarki,aksak,daglar_dayanmaz,sevki_bey,37
suzinak--turku--oynak--a_benim--osman_pehlivan.npy,train,258,8996,suzinak,turku,oynak,a_benim,osman_pehlivan,34
hicaz--sarki--agiraksak--seni_sevda--leyla_saz.npy,train,529,22901,hicaz,sarki,agiraksak,seni_sevda,leyla_saz,8
hisarbuselik--aranagme--yuruksemai_ii--1--.npy,train,140,6742,hisarbuselik,aranagme,yuruksemai_ii,1,,12
nikriz--zeybek--aksak--sobalarinda_guru--denizli.npy,train,560,24002,nikriz,zeybek,aksak,sobalarinda_guru,denizli,24
segah--tekbir--durakevferi--allah_u_ekber--itri.npy,train,41,3400,segah,tekbir,durakevferi,allah_u_ekber,itri,29
rast--turku--sofyan--kalenin_dibinde--kerkuk.npy,train,752,20522,rast,turku,sofyan,kalenin_dibinde,kerkuk,26
mahur--aranagme--senginsemai--1--.npy,train,122,4355,mahur,aranagme,senginsemai,1,,19
mahur--mars--sofyan--gafil_ne--muallim_ismail_hakki_bey.npy,train,769,22296,mahur,mars,sofyan,gafil_ne,muallim_ismail_hakki_bey,19
nihavent--sarki--turkaksagi--ben_buy-i--haci_arif_bey.npy,train,531,20026,nihavent,sarki,turkaksagi,ben_buy-i,haci_arif_bey,23
acemkurdi--pesrev--fahte----muallim_ismail_hakki_bey.npy,train,577,25007,acemkurdi,pesrev,fahte,,muallim_ismail_hakki_bey,1
nisaburek--seyir--sofyan--1--sefik_gurmeric.npy,train,79,6380,nisaburek,seyir,sofyan,1,sefik_gurmeric,25
hicaz_humayun--sarki--duyek--yarin_bahcesinde--atif_bastug.npy,train,498,23266,hicaz_humayun,sarki,duyek,yarin_bahcesinde,atif_bastug,9
saba--seyir--semai--1--rauf_yekta.npy,train,72,4792,saba,seyir,semai,1,rauf_yekta,27
kurdilihicazkar--sarki--aksak--mahrum-i_sevkim--rahmi_bey.npy,train,428,20423,kurdilihicazkar,sarki,aksak,mahrum-i_sevkim,rahmi_bey,18
huseyni--sarki--aksak--arzetmedigim--emin_ongan.npy,train,439,19860,huseyni,sarki,aksak,arzetmedigim,emin_ongan,13
nihavent--sarki--senginsemai--bin_gul--lemi_atli.npy,train,447,19663,nihavent,sarki,senginsemai,bin_gul,lemi_atli,23
nisaburek--sarki--senginsemai--gormek_ister--garbis_efendi.npy,train,527,25572,nisaburek,sarki,senginsemai,gormek_ister,garbis_efendi,25
sehnaz--seyir--sofyan--1--sefik_gurmeric.npy,train,84,5190,sehnaz,seyir,sofyan,1,sefik_gurmeric,30
segah--pesrev--sakil--karabatak--hizir_aga.npy,train,474,15952,segah,pesrev,sakil,karabatak,hizir_aga,29
ussak--ilahi--duyek--dostun_senden--ali_rifat_cagatay.npy,train,214,12330,ussak,ilahi,duyek,dostun_senden,ali_rifat_cagatay,37
rast--sarki--curcuna--gamdan_azade--rifat_bey.npy,train,449,21662,rast,sarki,curcuna,gamdan_azade,rifat_bey,26
acemkurdi--sazsemaisi--aksaksemai----muallim_ismail_hakki_bey.npy,train,733,31635,acemkurdi,sazsemaisi,aksaksemai,,muallim_ismail_hakki_bey,1
hicaz_humayun--turku--turkaksagi--beni_seni--trabzon.npy,train,174,5628,hicaz_humayun,turku,turkaksagi,beni_seni,trabzon,9
rast--etud--sofyan----ozer_ozel.npy,train,82,1767,rast,etud,sofyan,,ozer_ozel,26
huseyni--zeybek--agiraksak--sarizeybek--osman_pehlivan.npy,train,302,13095,huseyni,zeybek,agiraksak,sarizeybek,osman_pehlivan,13
muhayyer--turku--nimsofyan--ben_de--adana.npy,train,578,14851,muhayyer,turku,nimsofyan,ben_de,adana,20
acemasiran--selam--mevlevievferi--bi_dil--huseyin_fahreddin_dede.npy,train,371,17993,acemasiran,selam,mevlevievferi,bi_dil,huseyin_fahreddin_dede,0
neva--nakis--yuruksemai--bir_zaman--hatibzade_osman_efendi.npy,train,639,31061,neva,nakis,yuruksemai,bir_zaman,hatibzade_osman_efendi,22
huzzam--sarki--agiraksak--sabrimi_gamzelerin--bimen_sen.npy,train,586,23869,huzzam,sarki,agiraksak,sabrimi_gamzelerin,bimen_sen,14
rast--sarki--duyek--sevdim_seni--adnan_aydemir.npy,train,346,18000,rast,sarki,duyek,sevdim_seni,adnan_aydemir,26
muhayyerkurdi--pesrev--devrikebir----asdik_aga.npy,train,556,17215,muhayyerkurdi,pesrev,devrikebir,,asdik_aga,21
beyati--beste--hafif--bir_gonca_femin--dede_efendi.npy,train,882,37622,beyati,beste,hafif,bir_gonca_femin,dede_efendi,3
gerdaniye--seyir--senginsemai--1--erol_bingol.npy,train,65,4790,gerdaniye,seyir,senginsemai,1,erol_bingol,7
saba--sarki--agiraksak--fasl-i_guldur--sivelioglu_yorgaki.npy,train,342,16359,saba,sarki,agiraksak,fasl-i_guldur,sivelioglu_yorgaki,27
mahur--sarki--duyek--gul_mevsimi--tanburi_mustafa_cavus.npy,train,876,32974,mahur,sarki,duyek,gul_mevsimi,tanburi_mustafa_cavus,19
ussak--sarki--nimsofyan--yillar_sonra--cahit_deniz.npy,train,664,25447,ussak,sarki,nimsofyan,yillar_sonra,cahit_deniz,37
muhayyerkurdi--sarki--nimsofyan--bildir_guzel--kipti_husnu_efendi.npy,train,376,11190,muhayyerkurdi,sarki,nimsofyan,bildir_guzel,kipti_husnu_efendi,21
sevkefza--seyir--semai--1--rauf_yekta.npy,train,81,4792,sevkefza,seyir,semai,1,rauf_yekta,31
suzidil--sarki--aksak--sana_ben_arz-i--garbis_efendi.npy,train,673,25711,suzidil,sarki,aksak,sana_ben_arz-i,garbis_efendi,33
acemasiran--aranagme--curcuna--1--.npy,train,124,4681,acemasiran,aranagme,curcuna,1,,0
hicaz--sarki--agiraksak--severim_can_u--sevki_bey.npy,train,432,21437,hicaz,sarki,agiraksak,severim_can_u,sevki_bey,8
buselik--sarki--turkaksagi--dun_gece_sende--sakir_aga.npy,train,620,14674,buselik,sarki,turkaksagi,dun_gece_sende,sakir_aga,4
gerdaniye--turku--sofyan--cabur_dagdan--urfa.npy,train,506,15997,gerdaniye,turku,sofyan,cabur_dagdan,urfa,7
rast--kupe--devrirevanihindi--kavli_de--ahmet_avni_konuk.npy,train,126,6581,rast,kupe,devrirevanihindi,kavli_de,ahmet_avni_konuk,26
huzzam--sarki--sofyan--solgun_durma--munir_nurettin_selcuk.npy,train,643,19972,huzzam,sarki,sofyan,solgun_durma,munir_nurettin_selcuk,14
huzzam--turku--ikizaksak--cirpinirdi_karadeniz--uzeyir_hacibeyov.npy,train,320,11994,huzzam,turku,ikizaksak,cirpinirdi_karadeniz,uzeyir_hacibeyov,14
tahir--turku--musemmen_ii--hem_okudum--corum.npy,train,354,14988,tahir,turku,musemmen_ii,hem_okudum,corum,36
nihavent--sarki--yuruksemai_ii--ates_alevde--ozgen_gurbuz.npy,train,608,20526,nihavent,sarki,yuruksemai_ii,ates_alevde,ozgen_gurbuz,23
hicaz--sarki--aksak--hastayim_yasiyorum--udi_hrant.npy,train,406,14245,hicaz,sarki,aksak,hastayim_yasiyorum,udi_hrant,8
ussak--ornek_oz--turkaksagi--1--ruhi_ayangil.npy,train,27,1993,ussak,ornek_oz,turkaksagi,1,ruhi_ayangil,37
tahir--turku--kapali_curcuna--don_beri--urfa.npy,train,338,10263,tahir,turku,kapali_curcuna,don_beri,urfa,36
mahur--sazsemaisi--aksaksemai----nikolaki.npy,train,592,20687,mahur,sazsemaisi,aksaksemai,,nikolaki,19
hicaz--sarki--nimsofyan--sari_kurdelem--fahri_kayahan.npy,train,612,19100,hicaz,sarki,nimsofyan,sari_kurdelem,fahri_kayahan,8
huseyni--aranagme--raksaksagi--1--.npy,train,58,2394,huseyni,aranagme,raksaksagi,1,,13
acemasiran--sarki--curcuna--neden_kalbim--nasibin_mehmet_yuru.npy,train,309,10961,acemasiran,sarki,curcuna,neden_kalbim,nasibin_mehmet_yuru,0
huzzam--sarki--aksak--vefa_yoktur--tanburi_mustafa_cavus.npy,train,158,8071,huzzam,sarki,aksak,vefa_yoktur,tanburi_mustafa_cavus,14
hisarbuselik--turku--azeriyuruksemai--diliyrem_ki--sinan_sipahi.npy,train,512,18882,hisarbuselik,turku,azeriyuruksemai,diliyrem_ki,sinan_sipahi,12
hicaz--turku--evfer--horozumun_tuyleri--istanbul.npy,train,292,10413,hicaz,turku,evfer,horozumun_tuyleri,istanbul,8
muhayyer--pesrev--devrikebir----tanburi_cemil_bey.npy,train,683,30325,muhayyer,pesrev,devrikebir,,tanburi_cemil_bey,20
nihavent--beste--fahte--aciyaydi_bana--muallim_ismail_hakki_bey.npy,train,182,13904,nihavent,beste,fahte,aciyaydi_bana,muallim_ismail_hakki_bey,23
hicaz_uzzal--sarki--yuruksemai--affeyle_sucum--sevki_bey.npy,train,304,15735,hicaz_uzzal,sarki,yuruksemai,affeyle_sucum,sevki_bey,10
segah--aranagme--yuruksemai_ii--1--.npy,train,70,3195,segah,aranagme,yuruksemai_ii,1,,29
nihavent--sarki--aksak--hatirlar_misin_beni--vecdi_seyhun.npy,train,306,13500,nihavent,sarki,aksak,hatirlar_misin_beni,vecdi_seyhun,23
mahur--sarki--duyek--kadehin_dudagimda--rustu_eric.npy,train,416,15996,mahur,sarki,duyek,kadehin_dudagimda,rustu_eric,19
kurdilihicazkar--kupe--devrirevanihindi--tarz-i_kurdili--ahmet_avni_konuk.npy,train,119,6581,kurdilihicazkar,kupe,devrirevanihindi,tarz-i_kurdili,ahmet_avni_konuk,18
gerdaniye--rumeliturkusu--dolap--kirimdan_gelirim--rumeli.npy,train,301,10378,gerdaniye,rumeliturkusu,dolap,kirimdan_gelirim,rumeli,7
hicaz_humayun--rumeliturkusu--devrituran--gidem_dedim--rumeli.npy,train,332,10357,hicaz_humayun,rumeliturkusu,devrituran,gidem_dedim,rumeli,9
nihavent--sarki--senginsemai--bir_gun--musa_sureyya_bey.npy,train,520,25923,nihavent,sarki,senginsemai,bir_gun,musa_sureyya_bey,23
segah--sazsemaisi--aksaksemai----nayi_osman_dede.npy,train,398,21174,segah,sazsemaisi,aksaksemai,,nayi_osman_dede,29
karcigar--kocekce--aksak--girdi_gonul--dede_efendi.npy,train,340,15574,karcigar,kocekce,aksak,girdi_gonul,dede_efendi,16
huseyni--sarki--duyek--her_seherde--nihat_adlim.npy,train,322,20243,huseyni,sarki,duyek,her_seherde,nihat_adlim,13
nihavent--karsilama--sofyan----merzifon.npy,train,859,15057,nihavent,karsilama,sofyan,,merzifon,23
kurdilihicazkar--pesrev--muhammes----tanburi_cemil_bey.npy,train,851,31906,kurdilihicazkar,pesrev,muhammes,,tanburi_cemil_bey,18
karcigar--kocekce--oynak--iki_de_durnam--dede_efendi.npy,train,17,641,karcigar,kocekce,oynak,iki_de_durnam,dede_efendi,16
yegah--sarki--kapali_curcuna--ruhlerin_ey--tanburi_ali_efendi.npy,train,227,10831,yegah,sarki,kapali_curcuna,ruhlerin_ey,tanburi_ali_efendi,38
segah--pesrev--devrikebir----nayi_osman_dede.npy,train,214,17215,segah,pesrev,devrikebir,,nayi_osman_dede,29
ussak--sarki--agiraksak--reng-i_ruhsarina--sevki_bey.npy,train,344,14357,ussak,sarki,agiraksak,reng-i_ruhsarina,sevki_bey,37
sehnaz--turku--sofyan--arpa_bugday--orta_anadolu.npy,train,276,6690,sehnaz,turku,sofyan,arpa_bugday,orta_anadolu,30
rast--turku--devrituran--oynayin_kiz--trabzon.npy,train,208,5599,rast,turku,devrituran,oynayin_kiz,trabzon,26
segah--sazeseri--sofyan--uc_turkoglu--aksehir.npy,train,442,10664,segah,sazeseri,sofyan,uc_turkoglu,aksehir,29
rast--sarki--duyek--saclarin_tarumar--sekip_ayhan_ozisik.npy,train,423,23182,rast,sarki,duyek,saclarin_tarumar,sekip_ayhan_ozisik,26
segah--salatiummiye--aksaksemaievferi--allahumme_salli--itri.npy,train,46,2527,segah,salatiummiye,aksaksemaievferi,allahumme_salli,itri,29
nihavent--sarki--semai--icimde_nice--avni_anil.npy,train,541,28636,nihavent,sarki,semai,icimde_nice,avni_anil,23
nihavent--yuruksemai--yuruksemai--ayrildi_gonul--zeki_duygulu.npy,train,484,20995,nihavent,yuruksemai,yuruksemai,ayrildi_gonul,zeki_duygulu,23
suzidil--sarki--evfer--yandikca_oldu--tanburi_ali_efendi.npy,train,330,11954,suzidil,sarki,evfer,yandikca_oldu,tanburi_ali_efendi,33
muhayyer--turku--sofyan--yandim_allah--sivas.npy,train,546,21320,muhayyer,turku,sofyan,yandim_allah,sivas,20
tahir--tesbih--sofyan--allahumme--ali_ufki.npy,train,304,15989,tahir,tesbih,sofyan,allahumme,ali_ufki,36
muhayyer--turku--duyek--zehram_bana--yesari_asim_arsoy.npy,train,396,13086,muhayyer,turku,duyek,zehram_bana,yesari_asim_arsoy,20
huzzam--sarki--duyek--beklerim_her_gun--ismail_hakki_nebiloglu.npy,train,696,24590,huzzam,sarki,duyek,beklerim_her_gun,ismail_hakki_nebiloglu,14
acemkurdi--fantezi--sofyan--sana_oyle--alaaddin_pakyuz.npy,train,496,21407,acemkurdi,fantezi,sofyan,sana_oyle,alaaddin_pakyuz,1
mahur--seyir--sofyan--1--sefik_gurmeric.npy,train,96,6380,mahur,seyir,sofyan,1,sefik_gurmeric,19
huseyni--turku--raksaksagi--menekse_kokulu--.npy,train,484,14395,huseyni,turku,raksaksagi,menekse_kokulu,,13
nisaburek--sarki--yuruksemai_ii--meyledip_bir--ali_rifat_cagatay.npy,train,762,24756,nisaburek,sarki,yuruksemai_ii,meyledip_bir,ali_rifat_cagatay,25
hicaz_humayun--sarki--agirduyek--var_mi--haci_arif_bey.npy,train,333,15994,hicaz_humayun,sarki,agirduyek,var_mi,haci_arif_bey,9
segah--turku--aksak--binnaz--usak.npy,train,520,14891,segah,turku,aksak,binnaz,usak,29
acemasiran--sarki--yuruksemai_ii--gel_ey--aleko_bacanos.npy,train,366,17454,acemasiran,sarki,yuruksemai_ii,gel_ey,aleko_bacanos,0
bestenigar--sarki--duyek--yakti_cihani--ismet_aga.npy,train,272,10658,bestenigar,sarki,duyek,yakti_cihani,ismet_aga,2
mahur--sarki--duyek--bu_son_sarkimda--muzaffer_ilkar.npy,train,779,36499,mahur,sarki,duyek,bu_son_sarkimda,muzaffer_ilkar,19
suzinak_zirgule--seyir--aksak--1--erol_bingol.npy,train,62,3588,suzinak_zirgule,seyir,aksak,1,erol_bingol,35
huseyni--turku--yuruksemai--bir_hisminan--kars.npy,train,270,8194,huseyni,turku,yuruksemai,bir_hisminan,kars,13
nihavent--sarki--sofyan--anla_artik--yildirim_gurses.npy,train,675,18430,nihavent,sarki,sofyan,anla_artik,yildirim_gurses,23
rast--sarki--senginsemai--bu_zevk_u_safa--lemi_atli.npy,train,276,19658,rast,sarki,senginsemai,bu_zevk_u_safa,lemi_atli,26
muhayyer--sarki--curcuna--batan_gun--sadettin_kaynak.npy,train,634,26608,muhayyer,sarki,curcuna,batan_gun,sadettin_kaynak,20
hicaz--sarki--semai--bulbulun_cilesi--yusuf_nalkesen.npy,train,516,20993,hicaz,sarki,semai,bulbulun_cilesi,yusuf_nalkesen,8
yegah--sarki--kapali_curcuna--mutad_edeli--sevki_bey.npy,train,344,15424,yegah,sarki,kapali_curcuna,mutad_edeli,sevki_bey,38
ferahfeza--seyir--semai--1--rauf_yekta.npy,train,72,4792,ferahfeza,seyir,semai,1,rauf_yekta,6
gerdaniye--turku--raksaksagi--penceresi_yesil--konya.npy,train,294,10001,gerdaniye,turku,raksaksagi,penceresi_yesil,konya,7
kurdi--turku--agiraksak--elif_dedim--kutahya.npy,train,391,16775,kurdi,turku,agiraksak,elif_dedim,kutahya,17
nihavent--sarki--curcuna--saclarina_baglanali--rahmi_bey.npy,train,313,18205,nihavent,sarki,curcuna,saclarina_baglanali,rahmi_bey,23
huzzam--sarki--duyek--seni_sesini--sadi_hosses.npy,train,383,23219,huzzam,sarki,duyek,seni_sesini,sadi_hosses,14
ussak--turku--nimsofyan--urfaliyam_ezelden--.npy,train,358,8998,ussak,turku,nimsofyan,urfaliyam_ezelden,,37
hicaz--sarki--curcuna--sislendi_hava--rifat_bey.npy,train,306,13087,hicaz,sarki,curcuna,sislendi_hava,rifat_bey,8
sedaraban--kupe--yuruksemai_ii--dinlese_sedd-i--ahmet_avni_konuk.npy,train,77,4785,sedaraban,kupe,yuruksemai_ii,dinlese_sedd-i,ahmet_avni_konuk,28
saba--sarki--sofyan--asikina_eylemez--numan_aga.npy,train,167,6695,saba,sarki,sofyan,asikina_eylemez,numan_aga,27
hicaz_humayun--agirsemai--aksaksemai--kul_oldum--ibrahim_aga.npy,train,631,26384,hicaz_humayun,agirsemai,aksaksemai,kul_oldum,ibrahim_aga,9
beyati--sarki--devrihindi--nar-i_firkat--mahmud_celaleddin_pasa.npy,train,516,16319,beyati,sarki,devrihindi,nar-i_firkat,mahmud_celaleddin_pasa,3
nikriz--sarki--aksak--elmas_senin--tanburi_mustafa_cavus.npy,train,559,13967,nikriz,sarki,aksak,elmas_senin,tanburi_mustafa_cavus,24
acemasiran--sarki--aksak--o_tebessum--ismail_baha_surelsan.npy,train,540,21447,acemasiran,sarki,aksak,o_tebessum,ismail_baha_surelsan,0
acemkurdi--sarki--duyek--artik_gelecek--arif_sami_toker.npy,train,477,18817,acemkurdi,sarki,duyek,artik_gelecek,arif_sami_toker,1
beyati--sarki--aksak--ne_semtden--kemani_riza_efendi.npy,train,564,14662,beyati,sarki,aksak,ne_semtden,kemani_riza_efendi,3
muhayyer--sarki--aksak--dilde_rast--serif_icli.npy,train,270,9257,muhayyer,sarki,aksak,dilde_rast,serif_icli,20
huzzam--sarki--curcuna--ayrilik_umitlerin--avni_anil.npy,train,319,21651,huzzam,sarki,curcuna,ayrilik_umitlerin,avni_anil,14
ussak--sarki--curcuna--esiri_zulfunum--sevki_bey.npy,train,397,15332,ussak,sarki,curcuna,esiri_zulfunum,sevki_bey,37
suzinak_zirgule--sarki--devrihindi--dogdugum_gunden--muallim_ismail_hakki_bey.npy,train,288,11195,suzinak_zirgule,sarki,devrihindi,dogdugum_gunden,muallim_ismail_hakki_bey,35
ussak--turku--nimsofyan--sarardim_ben--.npy,train,702,17425,ussak,turku,nimsofyan,sarardim_ben,,37
kurdilihicazkar--seyir--senginsemai--1--erol_bingol.npy,train,56,4790,kurdilihicazkar,seyir,senginsemai,1,erol_bingol,18
mahur--sarki--musemmen--gosterip_agyare--haci_arif_bey.npy,train,623,26445,mahur,sarki,musemmen,gosterip_agyare,haci_arif_bey,19
rast--sarki--semai--yine_bir_gulnihal--dede_efendi.npy,train,239,11514,rast,sarki,semai,yine_bir_gulnihal,dede_efendi,26
nihavent--fantezi--sofyan--durusun_andirir--unal_narcin.npy,train,738,24681,nihavent,fantezi,sofyan,durusun_andirir,unal_narcin,23
hicaz--sarki--semai--tadi_yok--muzaffer_ilkar.npy,train,451,23390,hicaz,sarki,semai,tadi_yok,muzaffer_ilkar,8
hicaz--sarki--nimsofyan--cok_yasa--muhlis_sabahaddin_ezgi.npy,train,220,8527,hicaz,sarki,nimsofyan,cok_yasa,muhlis_sabahaddin_ezgi,8
sultaniyegah--sazsemaisi--aksaksemai----kanuni_haci_arif_bey.npy,train,676,23675,sultaniyegah,sazsemaisi,aksaksemai,,kanuni_haci_arif_bey,32
nisaburek--turku--aksak--fincani_tastan--.npy,train,399,10978,nisaburek,turku,aksak,fincani_tastan,,25
ferahfeza--kupe--yuruksemai_ii--bir_nigah-i--ahmet_avni_konuk.npy,train,79,4785,ferahfeza,kupe,yuruksemai_ii,bir_nigah-i,ahmet_avni_konuk,6
suzidil--seyir--aksak--1--erol_bingol.npy,train,55,3588,suzidil,seyir,aksak,1,erol_bingol,33
acemasiran--sarki--agiraksak--mahveder_her--neyzen_riza_bey.npy,train,357,16259,acemasiran,sarki,agiraksak,mahveder_her,neyzen_riza_bey,0
rast--aranagme--curcuna--1--.npy,train,62,2495,rast,aranagme,curcuna,1,,26
muhayyer--sarki--kapali_curcuna--ol_gonca--sevki_bey.npy,train,379,19386,muhayyer,sarki,kapali_curcuna,ol_gonca,sevki_bey,20
rast--pesrev--sakil----benli_hasan_aga.npy,train,328,20253,rast,pesrev,sakil,,benli_hasan_aga,26
huseyni--sazsemaisi--aksaksemai----tatyos_efendi.npy,train,910,27415,huseyni,sazsemaisi,aksaksemai,,tatyos_efendi,13
isfahan--sarki--aksak--asik_olali--dede_efendi.npy,train,310,12265,isfahan,sarki,aksak,asik_olali,dede_efendi,15
sedaraban--sarki--agiraksak--gam_seni--muallim_kazim_uz.npy,train,458,18006,sedaraban,sarki,agiraksak,gam_seni,muallim_kazim_uz,28
beyati--sarki--ciftesofyan--cikalim_sayd_u--tanburi_mustafa_cavus.npy,train,680,17829,beyati,sarki,ciftesofyan,cikalim_sayd_u,tanburi_mustafa_cavus,3
segah--turku--sofyan--acem_ulkesinde--erzurum.npy,train,352,14137,segah,turku,sofyan,acem_ulkesinde,erzurum,29
